mun_id,year, domestic borrowing, foreign borrowing, sale forest and water, sale of domestic financial assets, sale of foreign financial assets, sale of goods for resale, sale of inventories, sale of land, sale of other fixed assets , sale of stockpiles, sale of valuables, sale underground valuables,Donations from foreign governments,Donations from international organizations,Excises,"Fines, penalties and forfeits",Income from sale of movable property,Memorandum items for expenditures refund ,Memorandum items for expenditures refund from the previous year,Mixed and indefinite income,Other social contributions,Other taxes,Property income,Revenue from the budget,Sales of goods and services,Single tax on exra profit and extra assets acquired using special benefits,Social security contributions,Taxes on goods and services,"Taxes on income, profits and capital gains ",Taxes on international trade and transactions,Taxes on payroll and workforce,Taxes on property,Transfers between budget users at the same level,Transfers from other level of government,Voluntary transfers other than grants,proceeds from the real estate sales
70726,2011,2014910.0,0.0,0.0,43730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540300.0,383140.0,0.0,171890.0,0.0,95100.0,25930.0,174160.0,0.0,678020.0,1599590.0,573010.0,1785290.0,0.0,0.0,909620.0,8137080.0,0.0,580.0,1469880.0,5520.0,7231270.0,51330.0,1270.0
70726,2012,1838740.0,4080.0,0.0,0.0,0.0,0.0,0.0,53820.0,0.0,0.0,0.0,0.0,28640.0,697190.0,0.0,179030.0,730.0,95730.0,19620.0,164350.0,0.0,446480.0,1463260.0,555230.0,1672840.0,0.0,0.0,891030.0,12898820.0,130.0,800.0,1532440.0,6010.0,9279820.0,21490.0,2620.0
70726,2013,0.0,0.0,0.0,18950.0,0.0,0.0,0.0,3500.0,10.0,0.0,0.0,0.0,0.0,185160.0,0.0,206650.0,0.0,179130.0,20400.0,739650.0,0.0,459290.0,1924470.0,508240.0,1072680.0,0.0,0.0,521700.0,12101760.0,0.0,20.0,1863460.0,1330.0,9708860.0,73870.0,6590.0
70734,2011,0.0,0.0,0.0,43050.0,0.0,38820.0,0.0,0.0,0.0,0.0,0.0,0.0,44990.0,1210.0,0.0,118860.0,0.0,39490.0,6660.0,507140.0,0.0,161400.0,504000.0,0.0,1381600.0,0.0,0.0,640900.0,4960500.0,0.0,2420.0,1072840.0,1010.0,4433340.0,80270.0,65330.0
70734,2012,0.0,0.0,0.0,65350.0,0.0,43740.0,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,119560.0,520.0,157050.0,19350.0,670850.0,0.0,169990.0,578710.0,0.0,1154020.0,0.0,0.0,590860.0,7267360.0,0.0,60.0,1028500.0,1000.0,5947120.0,49790.0,76970.0
70734,2013,0.0,0.0,0.0,172500.0,0.0,41460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122050.0,0.0,79170.0,4880.0,546690.0,0.0,219930.0,479040.0,0.0,1633370.0,0.0,0.0,462270.0,6756560.0,0.0,2460.0,1178460.0,240.0,7662640.0,118800.0,120810.0
70742,2011,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77830.0,0.0,27160.0,0.0,380.0,18940.0,238360.0,0.0,103690.0,371450.0,46310.0,713240.0,0.0,0.0,185820.0,1149090.0,0.0,0.0,185140.0,26890.0,1356760.0,29290.0,0.0
70742,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84560.0,29470.0,0.0,7700.0,1140.0,320030.0,0.0,0.0,369000.0,98090.0,762780.0,0.0,0.0,148770.0,1985080.0,0.0,730.0,198720.0,22580.0,1686730.0,26540.0,0.0
70742,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.0,0.0,36580.0,0.0,16600.0,103220.0,456500.0,0.0,81500.0,402090.0,103180.0,191070.0,0.0,0.0,110670.0,1877980.0,0.0,50.0,439440.0,0.0,1697040.0,30760.0,0.0
70769,2011,0.0,7210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,0.0,41630.0,0.0,16890.0,0.0,20280.0,0.0,32400.0,53450.0,0.0,134580.0,0.0,0.0,117160.0,829180.0,0.0,0.0,153480.0,0.0,926110.0,4110.0,0.0
70769,2012,0.0,0.0,0.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38490.0,0.0,6400.0,0.0,14400.0,0.0,29710.0,69970.0,0.0,104810.0,0.0,0.0,115650.0,1179050.0,0.0,0.0,234110.0,0.0,1383040.0,890.0,0.0
70769,2013,0.0,0.0,0.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,50430.0,0.0,370.0,4590.0,24200.0,0.0,49950.0,75810.0,0.0,107630.0,0.0,0.0,94040.0,1118580.0,0.0,0.0,225440.0,0.0,1446350.0,1980.0,0.0
70777,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6180.0,0.0,17830.0,0.0,4200.0,0.0,144750.0,0.0,35570.0,162560.0,39070.0,567740.0,0.0,0.0,106790.0,782150.0,0.0,0.0,96580.0,188470.0,979540.0,0.0,0.0
70777,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16640.0,0.0,4090.0,0.0,114020.0,0.0,55050.0,247180.0,295730.0,700420.0,0.0,0.0,106090.0,1241690.0,0.0,0.0,140350.0,511520.0,2530920.0,0.0,0.0
70777,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9050.0,0.0,0.0,18000.0,0.0,11370.0,2310.0,966050.0,0.0,51230.0,283170.0,45590.0,95540.0,0.0,0.0,66830.0,1198030.0,0.0,0.0,138290.0,60920.0,2074790.0,0.0,0.0
70785,2011,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,62020.0,36260.0,0.0,18600.0,0.0,43330.0,4380.0,83580.0,0.0,582480.0,821420.0,0.0,132890.0,0.0,0.0,508110.0,1580070.0,0.0,280.0,185150.0,0.0,1955980.0,20550.0,0.0
70785,2012,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52950.0,0.0,17110.0,0.0,10980.0,4620.0,103690.0,0.0,676360.0,391110.0,0.0,143580.0,0.0,0.0,372560.0,2645170.0,0.0,0.0,226000.0,0.0,2500080.0,9770.0,0.0
70785,2013,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200970.0,0.0,15800.0,0.0,22640.0,7880.0,93850.0,0.0,329280.0,597490.0,3930.0,205860.0,0.0,0.0,158560.0,2480660.0,0.0,0.0,212180.0,0.0,2858000.0,700.0,0.0
70793,2011,0.0,171260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24290.0,0.0,8420.0,0.0,42410.0,0.0,183070.0,979530.0,0.0,71060.0,0.0,0.0,116690.0,605400.0,0.0,0.0,108520.0,0.0,823470.0,0.0,0.0
70793,2012,0.0,0.0,0.0,162010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17370.0,0.0,8880.0,0.0,59480.0,0.0,160630.0,829190.0,0.0,92170.0,0.0,0.0,107950.0,1052720.0,0.0,0.0,136630.0,0.0,1568430.0,0.0,2090.0
70793,2013,0.0,0.0,0.0,140240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,0.0,17260.0,100.0,11550.0,0.0,76830.0,0.0,84040.0,1014770.0,0.0,88770.0,0.0,0.0,113910.0,1007060.0,0.0,0.0,142080.0,0.0,1625070.0,0.0,940.0
70807,2011,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,0.0,16070.0,0.0,5940.0,0.0,6590.0,0.0,23730.0,19620.0,0.0,73690.0,0.0,0.0,104140.0,325510.0,0.0,0.0,149700.0,0.0,1289410.0,6220.0,0.0
70807,2012,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,0.0,20060.0,0.0,3330.0,0.0,9810.0,0.0,16340.0,26270.0,0.0,70220.0,0.0,0.0,102240.0,479830.0,0.0,0.0,125730.0,0.0,2215840.0,4920.0,0.0
70807,2013,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28360.0,0.0,13540.0,0.0,8950.0,0.0,14940.0,40960.0,0.0,74910.0,0.0,0.0,60450.0,468460.0,0.0,0.0,149900.0,0.0,2283530.0,4560.0,0.0
70815,2011,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19870.0,2570.0,0.0,890.0,63810.0,0.0,33460.0,109740.0,0.0,57990.0,0.0,0.0,66920.0,431890.0,0.0,0.0,51710.0,0.0,1367570.0,0.0,0.0
70815,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,200160.0,0.0,19670.0,0.0,9040.0,1040.0,18090.0,0.0,20040.0,116160.0,84960.0,158990.0,0.0,0.0,59580.0,744960.0,0.0,0.0,51520.0,0.0,2425370.0,100.0,3520.0
70815,2013,394510.0,0.0,0.0,274740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,19430.0,0.0,25570.0,270.0,12630.0,0.0,18040.0,114090.0,91570.0,118540.0,0.0,0.0,43580.0,648020.0,0.0,10.0,51220.0,0.0,2558320.0,1500.0,0.0
70823,2011,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9890.0,0.0,140.0,0.0,34850.0,0.0,34020.0,122090.0,0.0,20210.0,0.0,0.0,60200.0,531240.0,0.0,0.0,65480.0,77080.0,1266590.0,0.0,0.0
70823,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10720.0,0.0,1250.0,0.0,36660.0,0.0,17020.0,116150.0,0.0,17030.0,0.0,0.0,57940.0,867710.0,0.0,0.0,64910.0,54970.0,2087010.0,0.0,0.0
70823,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800.0,0.0,10810.0,0.0,13980.0,1000.0,40710.0,0.0,21030.0,106740.0,0.0,61660.0,0.0,0.0,46630.0,841990.0,0.0,10.0,83880.0,141640.0,1897840.0,1600.0,0.0
70831,2011,41500.0,0.0,0.0,7100.0,0.0,5130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16680.0,0.0,31630.0,3190.0,14620.0,0.0,34880.0,16050.0,61630.0,133870.0,0.0,0.0,95860.0,672820.0,0.0,0.0,221070.0,0.0,958400.0,200.0,0.0
70831,2012,40000.0,0.0,0.0,7810.0,0.0,9860.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,5690.0,0.0,18170.0,1150.0,27450.0,0.0,29260.0,0.0,28110.0,23150.0,62870.0,136700.0,0.0,0.0,108920.0,1011690.0,0.0,20.0,312030.0,0.0,1791510.0,190.0,21400.0
70831,2013,133000.0,0.0,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66140.0,0.0,0.0,22610.0,100.0,31800.0,990.0,27530.0,0.0,34450.0,22930.0,0.0,148780.0,0.0,0.0,104680.0,944610.0,0.0,0.0,257540.0,0.0,1746940.0,43990.0,0.0
70840,2011,0.0,0.0,0.0,3510.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63670.0,0.0,32140.0,400.0,50020.0,1890.0,30910.0,0.0,766630.0,492150.0,1350.0,662840.0,0.0,0.0,866320.0,2431620.0,0.0,4850.0,714300.0,34380.0,2552640.0,127110.0,18440.0
70840,2012,0.0,0.0,0.0,3680.0,0.0,26280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57640.0,0.0,31460.0,50.0,33570.0,0.0,54940.0,0.0,819700.0,385300.0,0.0,652100.0,0.0,0.0,591250.0,3167050.0,0.0,0.0,1560430.0,38110.0,2879050.0,70180.0,23450.0
70840,2013,442970.0,0.0,0.0,3550.0,0.0,26440.0,0.0,0.0,0.0,0.0,0.0,0.0,155330.0,63140.0,0.0,33780.0,0.0,30540.0,0.0,49230.0,0.0,700570.0,444480.0,0.0,575540.0,0.0,0.0,563870.0,3262290.0,0.0,1740.0,1429610.0,37380.0,3246060.0,134800.0,21420.0
70866,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234220.0,0.0,45870.0,0.0,28690.0,0.0,65600.0,0.0,230450.0,747970.0,34930.0,70180.0,0.0,0.0,96310.0,984530.0,0.0,3750.0,253500.0,0.0,1142060.0,6850.0,0.0
70866,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177250.0,0.0,38510.0,0.0,91640.0,0.0,70190.0,0.0,199220.0,614890.0,50580.0,76060.0,0.0,0.0,106560.0,1549510.0,0.0,4170.0,415680.0,0.0,2415970.0,7910.0,350.0
70866,2013,0.0,0.0,0.0,1830.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,29880.0,120930.0,0.0,43950.0,0.0,6910.0,19050.0,40400.0,0.0,254600.0,990910.0,36000.0,247790.0,0.0,0.0,73430.0,1408290.0,0.0,2270.0,382240.0,0.0,2135570.0,20340.0,83830.0
70874,2011,2004960.0,0.0,0.0,53650.0,0.0,0.0,0.0,510740.0,0.0,0.0,0.0,0.0,530.0,46170.0,0.0,107160.0,470.0,258080.0,0.0,103090.0,3710.0,440810.0,644300.0,12310400.0,1284660.0,0.0,0.0,665990.0,4717770.0,0.0,80.0,1106520.0,17450.0,4236080.0,180360.0,0.0
70874,2012,970600.0,30400.0,0.0,0.0,0.0,0.0,0.0,825570.0,0.0,0.0,0.0,0.0,5250.0,77910.0,0.0,102560.0,28070.0,75890.0,910.0,57080.0,0.0,417910.0,886910.0,978830.0,1363320.0,0.0,0.0,709160.0,7271650.0,0.0,70.0,1276940.0,0.0,5686060.0,108980.0,0.0
70874,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193960.0,690.0,0.0,0.0,0.0,431940.0,310080.0,0.0,121170.0,0.0,240010.0,0.0,147820.0,0.0,334720.0,1213510.0,1168620.0,1031040.0,0.0,0.0,403720.0,6716170.0,0.0,120.0,1456510.0,650.0,5725310.0,9660.0,0.0
70882,2011,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19760.0,0.0,88300.0,860.0,17160.0,0.0,42320.0,10490.0,0.0,81910.0,0.0,0.0,73570.0,459380.0,0.0,0.0,90660.0,0.0,1331320.0,22190.0,100.0
70882,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18240.0,0.0,29100.0,1740.0,1200.0,0.0,32280.0,12150.0,0.0,88460.0,0.0,0.0,62230.0,763180.0,0.0,10.0,118690.0,0.0,2029190.0,17620.0,1720.0
70882,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19570.0,0.0,20630.0,2480.0,1660.0,0.0,28810.0,9940.0,0.0,93970.0,0.0,0.0,51550.0,693470.0,0.0,0.0,101450.0,0.0,2098670.0,17280.0,110.0
70904,2011,0.0,0.0,0.0,3420.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174530.0,0.0,58900.0,510.0,42120.0,59340.0,52620.0,0.0,388530.0,977820.0,142570.0,830640.0,0.0,0.0,930030.0,3457230.0,10490.0,230.0,969450.0,48100.0,2259410.0,23030.0,21670.0
70904,2012,214460.0,0.0,0.0,4250.0,0.0,5810.0,0.0,6510.0,0.0,0.0,0.0,0.0,0.0,267590.0,0.0,69820.0,350.0,43080.0,14480.0,42730.0,0.0,340790.0,852050.0,191170.0,687330.0,0.0,0.0,875480.0,5932890.0,6370.0,0.0,1034270.0,0.0,3141990.0,6500.0,23360.0
70904,2013,230330.0,0.0,0.0,4030.0,0.0,12630.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,3870.0,0.0,68170.0,0.0,54130.0,3240.0,21680.0,0.0,334630.0,1639780.0,0.0,741250.0,0.0,0.0,653080.0,5086550.0,0.0,180.0,1275330.0,0.0,3384120.0,13300.0,20270.0
70912,2011,1165850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43480.0,0.0,0.0,0.0,314250.0,0.0,130480.0,138720.0,0.0,189060.0,0.0,0.0,276080.0,1308630.0,0.0,50.0,401110.0,0.0,2410420.0,92600.0,0.0
70912,2012,31110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68370.0,0.0,0.0,0.0,174830.0,0.0,122010.0,151060.0,0.0,491690.0,0.0,0.0,307670.0,1849460.0,0.0,40.0,403370.0,0.0,3948020.0,0.0,0.0
70912,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60440.0,16250.0,33330.0,0.0,320880.0,0.0,96530.0,108460.0,0.0,271890.0,0.0,0.0,212120.0,1727340.0,0.0,0.0,439840.0,3890.0,4323950.0,23000.0,0.0
70939,2011,0.0,5150.0,0.0,0.0,0.0,13090.0,0.0,32030.0,0.0,0.0,0.0,0.0,0.0,679030.0,0.0,53130.0,610.0,42850.0,9500.0,51740.0,0.0,248450.0,460160.0,0.0,801800.0,0.0,0.0,280230.0,5349520.0,0.0,0.0,1006560.0,0.0,2826830.0,91560.0,1080.0
70939,2012,0.0,0.0,0.0,4630.0,0.0,48900.0,0.0,299510.0,0.0,0.0,0.0,0.0,0.0,334940.0,0.0,60120.0,8240.0,40780.0,22030.0,87060.0,0.0,211290.0,270130.0,0.0,742420.0,0.0,0.0,318690.0,7808270.0,0.0,60.0,1271210.0,0.0,3721190.0,61500.0,620.0
70939,2013,0.0,0.0,0.0,4650.0,0.0,39690.0,0.0,190580.0,0.0,0.0,0.0,0.0,0.0,522760.0,0.0,78790.0,2000.0,34700.0,19050.0,66550.0,0.0,159710.0,412280.0,0.0,970840.0,0.0,0.0,232710.0,8116420.0,0.0,200.0,1319390.0,0.0,3621230.0,45540.0,125690.0
70955,2011,0.0,0.0,0.0,6390.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,25500.0,0.0,64630.0,1430.0,12360.0,190.0,116570.0,0.0,139940.0,128210.0,0.0,492230.0,0.0,0.0,207990.0,2237860.0,0.0,1710.0,305400.0,0.0,1420480.0,2100.0,40390.0
70955,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,57300.0,4000.0,18310.0,300.0,167400.0,0.0,132170.0,68000.0,0.0,449480.0,0.0,0.0,198350.0,3484950.0,0.0,1460.0,345330.0,0.0,2371610.0,50.0,19020.0
70955,2013,0.0,0.0,0.0,2680.0,0.0,0.0,0.0,0.0,14190.0,0.0,0.0,0.0,0.0,4480.0,0.0,53260.0,0.0,11080.0,1020.0,151360.0,0.0,188140.0,129810.0,0.0,417860.0,0.0,0.0,90480.0,3410930.0,0.0,1540.0,385510.0,0.0,2257950.0,0.0,0.0
70963,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23180.0,0.0,0.0,0.0,2480.0,0.0,151430.0,83710.0,29750.0,131720.0,0.0,0.0,244480.0,897730.0,0.0,10.0,208430.0,0.0,3782130.0,0.0,0.0
70963,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30030.0,3600.0,0.0,21310.0,0.0,0.0,0.0,247780.0,0.0,119220.0,81890.0,28530.0,291730.0,0.0,0.0,260540.0,1441440.0,0.0,100.0,223240.0,0.0,5234960.0,0.0,0.0
70963,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,49140.0,1690.0,2500.0,0.0,247640.0,0.0,109890.0,198620.0,34490.0,204320.0,0.0,0.0,124890.0,1401770.0,0.0,0.0,306480.0,0.0,5285200.0,0.0,0.0
70971,2011,160000.0,0.0,0.0,7080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32280.0,1320.0,0.0,28150.0,0.0,16250.0,0.0,29940.0,0.0,204110.0,82360.0,0.0,159820.0,0.0,0.0,127690.0,1282490.0,0.0,40.0,253220.0,170.0,1953160.0,650.0,570.0
70971,2012,0.0,0.0,0.0,8910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,40.0,0.0,31180.0,0.0,15310.0,0.0,36410.0,0.0,182110.0,88700.0,2000.0,155460.0,0.0,0.0,130430.0,2031210.0,0.0,0.0,255250.0,0.0,3671710.0,0.0,640.0
70971,2013,0.0,0.0,0.0,9880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000.0,0.0,27240.0,0.0,35110.0,0.0,24670.0,0.0,161290.0,120560.0,0.0,174660.0,0.0,0.0,141040.0,1973340.0,0.0,70.0,295180.0,5890.0,3545360.0,0.0,750.0
70980,2011,0.0,0.0,0.0,76570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24710.0,24710.0,0.0,69320.0,0.0,59280.0,11520.0,232850.0,0.0,306100.0,90090.0,2101050.0,333180.0,0.0,0.0,208930.0,1968700.0,0.0,0.0,245490.0,0.0,2998390.0,25630.0,0.0
70980,2012,0.0,0.0,0.0,122200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9850.0,0.0,70980.0,0.0,61350.0,5000.0,242540.0,0.0,259980.0,102120.0,34440.0,203020.0,0.0,0.0,211000.0,3016930.0,0.0,0.0,325190.0,0.0,4846220.0,24300.0,0.0
70980,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670.0,0.0,76370.0,0.0,36320.0,9100.0,336440.0,0.0,137090.0,93110.0,10000.0,67680.0,0.0,0.0,138750.0,3020520.0,0.0,10.0,391680.0,0.0,4728950.0,34410.0,0.0
70998,2011,0.0,0.0,0.0,0.0,0.0,162490.0,0.0,0.0,12200.0,0.0,0.0,0.0,730.0,0.0,0.0,56180.0,0.0,78600.0,4720.0,259380.0,0.0,0.0,555210.0,153120.0,270370.0,0.0,0.0,341280.0,3196760.0,234050.0,50.0,303480.0,9040.0,2309170.0,108390.0,0.0
70998,2012,0.0,0.0,0.0,2320.0,0.0,256500.0,0.0,0.0,28480.0,0.0,0.0,0.0,2930.0,3370.0,0.0,65690.0,0.0,106810.0,1730.0,254640.0,0.0,209380.0,886370.0,167240.0,273640.0,0.0,0.0,319120.0,5392200.0,0.0,9080.0,482200.0,13460.0,3357300.0,36320.0,0.0
70998,2013,0.0,0.0,0.0,270.0,0.0,229670.0,0.0,0.0,100.0,0.0,0.0,0.0,850.0,0.0,80440.0,70020.0,0.0,91990.0,7230.0,269060.0,0.0,231570.0,1075610.0,306130.0,136780.0,0.0,0.0,234430.0,5040720.0,0.0,820.0,439280.0,6020.0,3684580.0,23960.0,80.0
71005,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31660.0,0.0,0.0,8630.0,90.0,8250.0,0.0,37230.0,0.0,73810.0,40420.0,0.0,42520.0,0.0,0.0,50140.0,286850.0,0.0,0.0,48760.0,0.0,988550.0,1270.0,0.0
71005,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,0.0,0.0,6780.0,0.0,7770.0,0.0,3610.0,0.0,73090.0,44900.0,0.0,41740.0,0.0,0.0,52380.0,498800.0,0.0,10.0,53700.0,0.0,1791420.0,0.0,0.0
71005,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,6600.0,0.0,18720.0,0.0,2880.0,0.0,50310.0,138030.0,0.0,96550.0,0.0,0.0,51890.0,434670.0,0.0,0.0,52340.0,0.0,2013680.0,0.0,0.0
71013,2011,214070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80030.0,0.0,0.0,15420.0,0.0,61450.0,0.0,51000.0,0.0,96280.0,33060.0,0.0,9750.0,0.0,0.0,64220.0,537150.0,0.0,0.0,99860.0,0.0,1410890.0,0.0,0.0
