mun_id,year, domestic borrowing, foreign borrowing, sale forest and water, sale of domestic financial assets, sale of foreign financial assets, sale of goods for resale, sale of inventories, sale of land, sale of other fixed assets , sale of stockpiles, sale of valuables, sale underground valuables,Donations from foreign governments,Donations from international organizations,Excises,"Fines, penalties and forfeits",Income from sale of movable property,Memorandum items for expenditures refund ,Memorandum items for expenditures refund from the previous year,Mixed and indefinite income,Other social contributions,Other taxes,Property income,Revenue from the budget,Sales of goods and services,Single tax on exra profit and extra assets acquired using special benefits,Social security contributions,Taxes on goods and services,"Taxes on income, profits and capital gains ",Taxes on international trade and transactions,Taxes on payroll and workforce,Taxes on property,Transfers between budget users at the same level,Transfers from other level of government,Voluntary transfers other than grants,proceeds from the real estate sales
71013,2012,121930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13660.0,0.0,54220.0,0.0,57270.0,0.0,114030.0,35430.0,0.0,8610.0,0.0,0.0,69270.0,891240.0,0.0,0.0,95880.0,0.0,2131770.0,0.0,110.0
71013,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19370.0,0.0,58910.0,0.0,58600.0,0.0,54690.0,52310.0,0.0,3590.0,0.0,0.0,43840.0,828190.0,0.0,0.0,111570.0,0.0,2378870.0,0.0,1070.0
71021,2011,200000.0,0.0,0.0,2200.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4970.0,0.0,45670.0,660.0,23250.0,0.0,99250.0,0.0,208660.0,1265160.0,75500.0,705990.0,0.0,0.0,820840.0,1726180.0,0.0,0.0,1153560.0,40.0,1380080.0,128700.0,8840.0
71021,2012,0.0,0.0,0.0,2560.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185440.0,0.0,43650.0,220.0,34010.0,0.0,93490.0,0.0,181990.0,472100.0,74700.0,1339560.0,0.0,0.0,398090.0,2742710.0,0.0,0.0,720900.0,0.0,2259250.0,68300.0,8490.0
71021,2013,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69030.0,0.0,38370.0,630.0,29220.0,0.0,304900.0,0.0,127750.0,871510.0,65360.0,1062490.0,0.0,0.0,381180.0,2693150.0,0.0,0.0,865800.0,0.0,2365150.0,16230.0,420.0
71030,2011,30000.0,37530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450.0,0.0,5240.0,1250.0,290.0,0.0,14570.0,16960.0,0.0,24740.0,0.0,0.0,50720.0,352160.0,0.0,1870.0,67590.0,320.0,1289450.0,9060.0,170.0
71030,2012,30000.0,0.0,0.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,0.0,7310.0,3620.0,3680.0,0.0,14130.0,18850.0,0.0,27310.0,0.0,0.0,61600.0,516690.0,0.0,0.0,74530.0,0.0,2059790.0,2020.0,160.0
71030,2013,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.0,0.0,21590.0,5550.0,6590.0,0.0,20500.0,26520.0,0.0,25370.0,0.0,0.0,38810.0,513950.0,0.0,0.0,85440.0,0.0,2248010.0,7410.0,190.0
71048,2011,1121620.0,560.0,0.0,740.0,0.0,1760.0,0.0,0.0,0.0,1360.0,0.0,0.0,7630.0,0.0,0.0,71680.0,0.0,199360.0,12120.0,69660.0,0.0,156820.0,1548170.0,218440.0,2820700.0,0.0,0.0,937130.0,5402790.0,0.0,320.0,1356130.0,0.0,9255950.0,271890.0,7720.0
71048,2012,230460.0,0.0,0.0,1430.0,0.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97650.0,0.0,221540.0,13070.0,56890.0,0.0,116610.0,1524860.0,220320.0,4157930.0,0.0,0.0,899740.0,9602430.0,0.0,30.0,1602030.0,0.0,8576230.0,526200.0,21690.0
71048,2013,398730.0,0.0,0.0,1000.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,11680.0,0.0,0.0,88280.0,0.0,220790.0,8740.0,147560.0,0.0,365160.0,1879010.0,180590.0,1286600.0,0.0,0.0,814040.0,9204500.0,0.0,10.0,1488490.0,0.0,5584880.0,961960.0,22000.0
71056,2011,841710.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,29720.0,0.0,4020.0,2490.0,175180.0,0.0,439970.0,1332350.0,92320.0,408850.0,0.0,0.0,560230.0,1285460.0,0.0,0.0,509960.0,0.0,1998820.0,37480.0,21580.0
71056,2012,686000.0,0.0,0.0,0.0,0.0,0.0,0.0,6140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28430.0,50.0,15510.0,3060.0,229890.0,0.0,351980.0,1797330.0,0.0,717390.0,0.0,0.0,461970.0,2030960.0,0.0,0.0,593150.0,0.0,2358620.0,19860.0,24160.0
71056,2013,747700.0,0.0,0.0,190.0,0.0,0.0,0.0,43140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33720.0,22880.0,41090.0,15750.0,147360.0,0.0,275680.0,2233000.0,0.0,331540.0,0.0,0.0,1074660.0,1872910.0,0.0,0.0,628090.0,0.0,2546980.0,19080.0,17010.0
71064,2011,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91270.0,0.0,11080.0,0.0,0.0,0.0,53260.0,0.0,41460.0,171910.0,0.0,60980.0,0.0,0.0,46810.0,570160.0,0.0,100.0,87090.0,0.0,1515530.0,0.0,0.0
71064,2012,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85540.0,0.0,8020.0,0.0,600.0,0.0,40810.0,0.0,28700.0,155730.0,0.0,55590.0,0.0,0.0,48690.0,874710.0,0.0,390.0,54080.0,0.0,2782540.0,860.0,0.0
71064,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22830.0,0.0,10570.0,110.0,430.0,0.0,35000.0,0.0,40640.0,180830.0,0.0,54030.0,0.0,0.0,37290.0,821020.0,0.0,0.0,145300.0,0.0,2829150.0,590.0,0.0
71072,2011,218800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24710.0,0.0,290.0,0.0,2960.0,0.0,68980.0,19490.0,18630.0,102550.0,0.0,0.0,103750.0,1068570.0,0.0,4280.0,163780.0,0.0,2587520.0,410.0,0.0
71072,2012,992450.0,0.0,0.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134200.0,0.0,26590.0,0.0,22840.0,0.0,48120.0,360.0,61090.0,30660.0,0.0,106080.0,0.0,0.0,106000.0,1602890.0,0.0,0.0,129640.0,0.0,4724200.0,480.0,0.0
71072,2013,281070.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21530.0,0.0,26580.0,0.0,31530.0,20590.0,46820.0,3640.0,56720.0,16670.0,0.0,110460.0,0.0,0.0,51450.0,1649470.0,0.0,10.0,157820.0,0.0,4533220.0,320.0,0.0
71099,2011,1483390.0,0.0,0.0,1995650.0,0.0,17650.0,0.0,0.0,2770.0,0.0,0.0,0.0,0.0,8080.0,0.0,134280.0,0.0,152030.0,28180.0,244030.0,0.0,575090.0,1652720.0,362200.0,1967190.0,0.0,0.0,1140510.0,10034910.0,0.0,14880.0,1586170.0,28040.0,4156430.0,78750.0,101380.0
71099,2012,1573060.0,0.0,0.0,242680.0,0.0,16920.0,0.0,0.0,0.0,0.0,0.0,0.0,37410.0,19410.0,0.0,139880.0,0.0,152360.0,39470.0,1090440.0,640.0,476230.0,1664020.0,1325070.0,2063200.0,0.0,0.0,1297160.0,14509920.0,0.0,140.0,1589090.0,22750.0,4844190.0,125330.0,58480.0
71099,2013,0.0,0.0,0.0,296660.0,0.0,18510.0,0.0,25150.0,0.0,0.0,0.0,0.0,40010.0,133100.0,0.0,151660.0,0.0,146690.0,25340.0,147050.0,0.0,479000.0,1874480.0,331920.0,1956970.0,0.0,0.0,571990.0,12800700.0,0.0,20.0,2007270.0,9690.0,4739800.0,89160.0,0.0
71102,2011,0.0,0.0,0.0,14430.0,0.0,0.0,65030.0,0.0,121580.0,0.0,0.0,0.0,0.0,0.0,0.0,52160.0,0.0,39610.0,15420.0,94040.0,0.0,89630.0,223990.0,3300.0,948360.0,0.0,0.0,395050.0,3349740.0,0.0,230.0,482600.0,21530.0,2156210.0,150.0,360.0
71102,2012,0.0,0.0,0.0,0.0,0.0,0.0,64920.0,49150.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,53690.0,0.0,37680.0,13020.0,9630.0,0.0,95420.0,102330.0,3770.0,629420.0,0.0,0.0,355470.0,5034860.0,0.0,0.0,536150.0,5600.0,3385070.0,23430.0,540.0
71102,2013,0.0,0.0,0.0,0.0,0.0,1570.0,81530.0,17240.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,61050.0,0.0,74220.0,9370.0,37160.0,0.0,148520.0,114310.0,850.0,771380.0,0.0,0.0,281300.0,4373050.0,0.0,1450.0,605480.0,0.0,3426900.0,15240.0,860.0
71129,2011,0.0,0.0,0.0,2510.0,0.0,196530.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.0,104480.0,0.0,10860.0,0.0,26650.0,1110.0,61910.0,0.0,120180.0,249880.0,0.0,284660.0,0.0,0.0,223570.0,831620.0,0.0,70.0,209990.0,0.0,1003930.0,3200.0,13500.0
71129,2012,0.0,0.0,0.0,550.0,0.0,278130.0,0.0,0.0,0.0,0.0,0.0,0.0,12810.0,52500.0,0.0,9300.0,0.0,13970.0,0.0,30080.0,0.0,158550.0,310540.0,0.0,420030.0,0.0,0.0,215070.0,1353510.0,0.0,0.0,272520.0,0.0,1644370.0,360.0,7140.0
71129,2013,0.0,0.0,0.0,540.0,0.0,29890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76400.0,0.0,18860.0,0.0,10130.0,500.0,275280.0,0.0,66520.0,319190.0,0.0,249240.0,0.0,0.0,185270.0,1398920.0,0.0,170.0,256400.0,0.0,1693910.0,780.0,12340.0
71137,2011,100740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,110730.0,0.0,9590.0,0.0,6280.0,0.0,89580.0,0.0,780360.0,121210.0,161810.0,158230.0,0.0,0.0,244520.0,1323710.0,0.0,50.0,215510.0,1590.0,1396270.0,17300.0,0.0
71137,2012,464730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,1360.0,643230.0,0.0,6470.0,0.0,2390.0,500.0,370380.0,0.0,1107190.0,126320.0,3500.0,137820.0,0.0,0.0,294300.0,2053350.0,0.0,0.0,253240.0,2830.0,2692370.0,36780.0,0.0
71137,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,134740.0,0.0,15500.0,0.0,5540.0,0.0,119190.0,0.0,952480.0,175860.0,241820.0,121920.0,0.0,0.0,284210.0,1857180.0,0.0,0.0,302500.0,0.0,2974520.0,14370.0,0.0
71145,2011,1000000.0,0.0,0.0,13710.0,0.0,6870.0,180.0,0.0,80.0,0.0,0.0,0.0,2000.0,148580.0,0.0,107890.0,0.0,68790.0,42160.0,589270.0,0.0,341080.0,847160.0,272780.0,1478080.0,0.0,0.0,633730.0,8921990.0,5350.0,0.0,1594460.0,16610.0,3541910.0,353590.0,87010.0
71145,2012,0.0,0.0,0.0,7040.0,0.0,27750.0,190.0,0.0,0.0,0.0,0.0,0.0,19350.0,249170.0,0.0,81770.0,2750.0,96320.0,47310.0,89640.0,0.0,370570.0,1139640.0,120400.0,1509310.0,0.0,0.0,694820.0,13438660.0,290.0,20.0,1696870.0,50.0,3410210.0,538030.0,172360.0
71145,2013,1460000.0,0.0,0.0,0.0,0.0,33300.0,120.0,0.0,0.0,0.0,0.0,0.0,29830.0,200680.0,0.0,78220.0,8240.0,66780.0,36150.0,1114360.0,0.0,423390.0,1185050.0,201300.0,877910.0,0.0,0.0,438450.0,12739110.0,0.0,30.0,1972090.0,54040.0,2672100.0,299010.0,82150.0
71153,2011,230000.0,0.0,0.0,0.0,0.0,7820.0,0.0,0.0,0.0,0.0,0.0,0.0,6680.0,0.0,0.0,35520.0,0.0,10690.0,0.0,160410.0,0.0,79040.0,194680.0,0.0,179080.0,0.0,0.0,222400.0,1098080.0,0.0,130.0,278890.0,0.0,1797960.0,720.0,0.0
71153,2012,0.0,0.0,0.0,0.0,0.0,4980.0,0.0,0.0,0.0,0.0,0.0,0.0,43020.0,60.0,0.0,41620.0,0.0,19180.0,0.0,95750.0,0.0,78800.0,192800.0,0.0,100750.0,0.0,0.0,165490.0,1553460.0,0.0,0.0,311340.0,0.0,1996690.0,0.0,0.0
71153,2013,0.0,0.0,0.0,0.0,0.0,5520.0,0.0,0.0,0.0,0.0,0.0,0.0,49040.0,0.0,0.0,51370.0,0.0,0.0,11390.0,54220.0,0.0,69090.0,191800.0,0.0,112710.0,0.0,0.0,121760.0,1479050.0,0.0,0.0,311270.0,0.0,2232240.0,30280.0,0.0
71161,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,263530.0,0.0,86710.0,12000.0,0.0,7810.0,0.0,0.0,30610.0,198550.0,0.0,0.0,10160.0,0.0,780440.0,0.0,0.0
71161,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,36300.0,0.0,127190.0,9620.0,0.0,5580.0,0.0,0.0,31930.0,357030.0,0.0,0.0,9770.0,0.0,2035240.0,0.0,0.0
71161,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,8120.0,0.0,87720.0,12490.0,0.0,5420.0,0.0,0.0,9950.0,359580.0,0.0,370.0,26600.0,0.0,2210290.0,0.0,0.0
71170,2011,1050000.0,0.0,0.0,1760.0,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130860.0,0.0,46180.0,0.0,363620.0,0.0,31360.0,0.0,167560.0,122350.0,0.0,670950.0,0.0,0.0,225140.0,2196740.0,0.0,90.0,378120.0,10870.0,3254880.0,15550.0,0.0
71170,2012,150000.0,0.0,0.0,1890.0,0.0,0.0,0.0,2060.0,1760.0,0.0,0.0,0.0,0.0,38740.0,0.0,52770.0,0.0,1080.0,564400.0,90680.0,0.0,155180.0,227000.0,0.0,689710.0,0.0,0.0,231200.0,3194390.0,0.0,80.0,449520.0,38100.0,4825570.0,10410.0,0.0
71170,2013,340000.0,0.0,0.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17990.0,0.0,58170.0,0.0,0.0,268440.0,187920.0,0.0,114580.0,276290.0,164610.0,390080.0,0.0,0.0,125730.0,3411830.0,0.0,10.0,511670.0,252720.0,4866270.0,8470.0,0.0
71188,2011,274720.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14610.0,0.0,21760.0,1850.0,160520.0,0.0,60480.0,182000.0,238930.0,168700.0,0.0,0.0,168950.0,863630.0,0.0,0.0,147680.0,4360.0,3205340.0,1560.0,0.0
71188,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,0.0,33060.0,3840.0,29120.0,0.0,52700.0,191930.0,240530.0,407160.0,0.0,0.0,183110.0,1398090.0,0.0,0.0,209350.0,205150.0,4588050.0,700.0,0.0
71188,2013,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29410.0,0.0,24550.0,2280.0,28960.0,0.0,75340.0,209440.0,252310.0,349560.0,0.0,0.0,135700.0,1374300.0,0.0,0.0,225350.0,25320.0,4945470.0,0.0,0.0
71196,2011,244350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23820.0,0.0,0.0,0.0,27670.0,0.0,64040.0,55870.0,0.0,11700.0,0.0,0.0,41670.0,456320.0,0.0,0.0,89090.0,0.0,792620.0,0.0,0.0
71196,2012,176270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23260.0,0.0,1110.0,0.0,29630.0,0.0,76290.0,68130.0,0.0,59590.0,0.0,0.0,50580.0,764650.0,0.0,0.0,109050.0,37630.0,1331310.0,0.0,0.0
71196,2013,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22930.0,0.0,0.0,0.0,38730.0,0.0,51720.0,80430.0,35220.0,57930.0,0.0,0.0,43600.0,741300.0,0.0,0.0,103690.0,0.0,1180890.0,1230.0,0.0
71200,2011,80000.0,0.0,0.0,27920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47460.0,0.0,0.0,8400.0,20670.0,0.0,240300.0,201160.0,0.0,212890.0,0.0,0.0,276250.0,1978210.0,0.0,0.0,383110.0,0.0,1238340.0,100.0,0.0
71200,2012,205370.0,0.0,0.0,23040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56440.0,0.0,0.0,9620.0,20500.0,0.0,264630.0,656630.0,0.0,240790.0,0.0,0.0,353730.0,3099120.0,0.0,0.0,533620.0,0.0,1836530.0,0.0,0.0
71200,2013,0.0,0.0,0.0,12610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,0.0,48000.0,0.0,37070.0,0.0,59670.0,0.0,210390.0,812650.0,82090.0,456500.0,0.0,0.0,221230.0,2829630.0,0.0,170.0,456460.0,0.0,2040380.0,200.0,0.0
71218,2011,0.0,0.0,0.0,520.0,0.0,8830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34710.0,0.0,33870.0,640.0,58360.0,0.0,77840.0,4115840.0,145980.0,245320.0,0.0,0.0,339270.0,1759630.0,0.0,20.0,295850.0,0.0,927940.0,608740.0,1000.0
71218,2012,0.0,0.0,0.0,610.0,0.0,10920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32650.0,0.0,54360.0,0.0,60110.0,0.0,55550.0,2988770.0,158490.0,272040.0,0.0,0.0,200100.0,2924170.0,0.0,20.0,464830.0,0.0,1553510.0,770520.0,0.0
71218,2013,0.0,0.0,0.0,590.0,0.0,23690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40260.0,0.0,69030.0,0.0,77420.0,0.0,57830.0,3225480.0,164760.0,397610.0,0.0,0.0,197080.0,2578430.0,0.0,100.0,401790.0,0.0,1690750.0,230300.0,0.0
71226,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,0.0,0.0,0.0,4460.0,0.0,23340.0,5450.0,0.0,24220.0,0.0,0.0,8700.0,116810.0,0.0,0.0,11950.0,0.0,390140.0,15610.0,0.0
71226,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,2920.0,0.0,21410.0,9820.0,0.0,24080.0,0.0,0.0,8530.0,174490.0,0.0,0.0,21870.0,0.0,965900.0,3760.0,0.0
71226,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,0.0,0.0,0.0,580.0,0.0,21380.0,12430.0,5380.0,17720.0,0.0,0.0,6670.0,152300.0,0.0,0.0,31580.0,0.0,1018240.0,210.0,0.0
71234,2011,0.0,0.0,0.0,0.0,0.0,970.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,289720.0,0.0,50030.0,4930.0,12010.0,500.0,159730.0,0.0,42950.0,241380.0,0.0,3828860.0,0.0,0.0,475120.0,1117350.0,0.0,0.0,1373540.0,0.0,700830.0,5150.0,0.0
71234,2012,1000000.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164800.0,0.0,49460.0,0.0,17410.0,410.0,92170.0,0.0,44410.0,227550.0,0.0,3913680.0,0.0,0.0,447430.0,1749730.0,0.0,0.0,1151850.0,0.0,1063130.0,3990.0,0.0
71234,2013,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,44320.0,16710.0,0.0,44360.0,440.0,47480.0,8240.0,232060.0,0.0,76990.0,272830.0,0.0,6692400.0,0.0,0.0,487400.0,1702700.0,0.0,70.0,1375230.0,0.0,1151440.0,3510.0,0.0
71242,2011,372880.0,0.0,0.0,70440.0,0.0,0.0,0.0,0.0,5610.0,0.0,0.0,0.0,250.0,96950.0,0.0,253420.0,0.0,97620.0,9940.0,162570.0,0.0,808260.0,1490370.0,75100.0,3208990.0,0.0,0.0,1023020.0,10052250.0,0.0,310.0,2356840.0,0.0,4642840.0,368100.0,30020.0
71242,2012,0.0,0.0,0.0,59290.0,0.0,0.0,0.0,0.0,0.0,16340.0,0.0,0.0,1640.0,145430.0,0.0,247540.0,0.0,213290.0,28710.0,77960.0,0.0,752980.0,1747980.0,0.0,3392890.0,0.0,0.0,918730.0,14955710.0,0.0,290.0,2349050.0,0.0,4203990.0,245260.0,49820.0
71242,2013,0.0,0.0,0.0,16760.0,0.0,0.0,0.0,16020.0,2300.0,0.0,0.0,0.0,0.0,46070.0,0.0,289890.0,610.0,161800.0,159070.0,106140.0,0.0,387500.0,2665810.0,0.0,3053020.0,0.0,0.0,719680.0,15040830.0,0.0,110.0,3224760.0,0.0,4529020.0,571320.0,49920.0
71269,2011,2400000.0,7860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34910.0,0.0,205630.0,110.0,0.0,0.0,41130.0,0.0,549740.0,1330480.0,55570.0,3954280.0,0.0,0.0,994210.0,9845720.0,0.0,2310.0,2235680.0,0.0,3693260.0,21250.0,0.0
71269,2012,2006950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7410.0,0.0,19990.0,1920.0,101440.0,0.0,457160.0,1109320.0,0.0,3278910.0,0.0,0.0,1187940.0,14720250.0,0.0,0.0,2328060.0,0.0,4173920.0,29810.0,1000.0
71269,2013,1000000.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117830.0,48750.0,0.0,264020.0,0.0,66690.0,1240.0,84710.0,0.0,584360.0,1762740.0,499640.0,2533650.0,0.0,0.0,906930.0,13794630.0,0.0,50.0,2586880.0,0.0,4356300.0,37790.0,330.0
71277,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4960.0,0.0,3000.0,0.0,124300.0,0.0,24450.0,342370.0,0.0,8270.0,0.0,0.0,100540.0,511560.0,0.0,0.0,227990.0,0.0,341180.0,14320.0,0.0
71277,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.0,0.0,1880.0,0.0,106170.0,0.0,65590.0,332700.0,0.0,6520.0,0.0,0.0,89220.0,798430.0,0.0,0.0,200560.0,0.0,514740.0,0.0,0.0
71277,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,6390.0,0.0,119670.0,0.0,57530.0,494620.0,0.0,7730.0,0.0,0.0,78350.0,778710.0,0.0,0.0,189020.0,0.0,521950.0,0.0,0.0
79014,2011,32872960.0,113322290.0,0.0,1026810.0,0.0,650350.0,570640.0,0.0,82520.0,0.0,0.0,437410.0,143680.0,2306900.0,0.0,2858620.0,14420.0,3657790.0,693700.0,38656700.0,0.0,21461450.0,96670470.0,496410.0,135326500.0,0.0,0.0,32147680.0,288926090.0,0.0,40940.0,102433900.0,8250.0,52889350.0,23876690.0,4881100.0
