mun_id,year, domestic borrowing, foreign borrowing, sale forest and water, sale of domestic financial assets, sale of foreign financial assets, sale of goods for resale, sale of inventories, sale of land, sale of other fixed assets , sale of stockpiles, sale of valuables, sale underground valuables,Donations from foreign governments,Donations from international organizations,Excises,"Fines, penalties and forfeits",Income from sale of movable property,Memorandum items for expenditures refund ,Memorandum items for expenditures refund from the previous year,Mixed and indefinite income,Other social contributions,Other taxes,Property income,Revenue from the budget,Sales of goods and services,Single tax on exra profit and extra assets acquired using special benefits,Social security contributions,Taxes on goods and services,"Taxes on income, profits and capital gains ",Taxes on international trade and transactions,Taxes on payroll and workforce,Taxes on property,Transfers between budget users at the same level,Transfers from other level of government,Voluntary transfers other than grants,proceeds from the real estate sales
79014,2012,12635180.0,69796850.0,0.0,789510.0,0.0,629370.0,540610.0,354480.0,121780.0,0.0,0.0,684390.0,75850.0,1222800.0,0.0,3560490.0,16830.0,4042110.0,3669620.0,35853580.0,0.0,15716540.0,97190970.0,0.0,116057600.0,0.0,0.0,32101500.0,417921210.0,24070.0,26350.0,104703790.0,0.0,0.0,96598250.0,15487310.0
79014,2013,9750360.0,47219830.0,0.0,716360.0,0.0,1246260.0,212230.0,24450.0,39350.0,210.0,0.0,6850.0,33870.0,516400.0,0.0,7680000.0,1030.0,3416470.0,4351830.0,34832800.0,0.0,11178250.0,94187630.0,0.0,98298260.0,0.0,0.0,22799900.0,398303320.0,3110.0,35000.0,103733200.0,0.0,4802020.0,2605520.0,25166000.0
79022,2011,14423930.0,0.0,0.0,586340.0,0.0,0.0,134660.0,0.0,52610.0,0.0,494600.0,0.0,29650.0,171240.0,0.0,361770.0,1190.0,245940.0,20900.0,471650.0,0.0,307380.0,4234940.0,728990.0,8260610.0,0.0,0.0,1723960.0,28689280.0,0.0,640.0,6384350.0,62050.0,9680480.0,239340.0,10730.0
79022,2012,1093110.0,0.0,0.0,432060.0,0.0,547950.0,154100.0,0.0,49040.0,10000.0,0.0,0.0,9640.0,145050.0,0.0,296090.0,0.0,253950.0,32320.0,325650.0,0.0,298980.0,4649150.0,560620.0,10146230.0,0.0,0.0,1808210.0,43529490.0,420.0,330.0,6087200.0,87070.0,8416160.0,265240.0,0.0
79022,2013,4963470.0,0.0,0.0,639910.0,0.0,1937220.0,149230.0,0.0,191320.0,64340.0,0.0,0.0,2510.0,315850.0,0.0,361580.0,1300.0,327590.0,19430.0,1787450.0,0.0,630020.0,5331920.0,740200.0,6965820.0,0.0,610.0,1496900.0,41087920.0,40.0,770.0,6511910.0,96980.0,9705760.0,165580.0,0.0
79049,2011,1407600.0,0.0,0.0,126210.0,0.0,8790.0,0.0,0.0,0.0,0.0,0.0,0.0,48070.0,47390.0,0.0,140320.0,0.0,21490.0,670.0,494480.0,0.0,349310.0,1714060.0,0.0,1643160.0,0.0,0.0,2025290.0,9373260.0,0.0,79860.0,1976170.0,0.0,2744710.0,331730.0,13760.0
79049,2012,0.0,0.0,0.0,76020.0,0.0,22610.0,0.0,0.0,0.0,0.0,0.0,0.0,93970.0,20060.0,0.0,185860.0,100.0,112310.0,0.0,725880.0,0.0,334850.0,879000.0,0.0,1708470.0,0.0,0.0,448050.0,14907370.0,2830.0,82100.0,2520790.0,3100.0,2224700.0,178680.0,5490.0
79049,2013,0.0,0.0,0.0,6270.0,0.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,0.0,219200.0,2100.0,152830.0,3050.0,422930.0,0.0,458080.0,2450260.0,0.0,1483110.0,0.0,0.0,2818960.0,13808740.0,0.0,80950.0,2403240.0,0.0,2305090.0,174500.0,8360.0
79057,2011,524380.0,0.0,0.0,2620.0,0.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79970.0,0.0,49770.0,0.0,61320.0,0.0,138560.0,0.0,1005640.0,726560.0,467800.0,1278840.0,0.0,0.0,811630.0,6285580.0,0.0,0.0,1195580.0,0.0,3633220.0,67030.0,0.0
79057,2012,0.0,2920.0,0.0,0.0,0.0,10940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646690.0,0.0,56810.0,5000.0,73810.0,6360.0,224590.0,0.0,670780.0,1346870.0,351560.0,1864330.0,0.0,0.0,797020.0,10019190.0,0.0,10.0,1048250.0,770.0,4650100.0,15760.0,0.0
79057,2013,573780.0,0.0,0.0,0.0,0.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178760.0,0.0,118580.0,0.0,34930.0,7530.0,257390.0,0.0,652500.0,1645490.0,569350.0,1494010.0,0.0,0.0,605530.0,9860480.0,0.0,110.0,1212380.0,0.0,4754570.0,16980.0,0.0
80012,2011,219650.0,3080.0,0.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254070.0,0.0,0.0,29910.0,170.0,24510.0,1800.0,11560.0,0.0,77170.0,285410.0,75870.0,167350.0,0.0,0.0,209910.0,1658210.0,0.0,0.0,347980.0,300.0,1123720.0,3940.0,0.0
80012,2012,0.0,0.0,0.0,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677630.0,0.0,19190.0,0.0,38720.0,9560.0,58150.0,0.0,53040.0,251090.0,73050.0,300900.0,0.0,0.0,183060.0,2425140.0,0.0,0.0,344580.0,4410.0,1113730.0,3890.0,0.0
80012,2013,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990.0,0.0,0.0,18500.0,240.0,19230.0,3430.0,17460.0,0.0,95710.0,282360.0,77200.0,165820.0,0.0,0.0,228850.0,2262140.0,0.0,0.0,453750.0,3030.0,1087560.0,81590.0,1170.0
80039,2011,200000.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32650.0,0.0,20240.0,0.0,12010.0,780.0,29450.0,0.0,31330.0,465030.0,0.0,149660.0,0.0,0.0,94520.0,1166940.0,0.0,10.0,264870.0,0.0,1599110.0,86020.0,0.0
80039,2012,200000.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192970.0,0.0,17330.0,0.0,9280.0,0.0,48340.0,0.0,30190.0,911210.0,0.0,32580.0,0.0,0.0,95750.0,1884450.0,0.0,0.0,314490.0,0.0,2087640.0,0.0,0.0
80039,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19990.0,0.0,20680.0,0.0,29300.0,0.0,73560.0,0.0,67990.0,1087490.0,0.0,126360.0,0.0,0.0,37250.0,1616250.0,0.0,120.0,327010.0,0.0,2164390.0,32220.0,0.0
80047,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112400.0,0.0,0.0,0.0,0.0,63210.0,86670.0,0.0,19730.0,330.0,13100.0,4170.0,470770.0,0.0,78070.0,882830.0,93790.0,332690.0,0.0,0.0,353730.0,3360090.0,0.0,0.0,519100.0,2310.0,1575720.0,210.0,0.0
80047,2012,0.0,0.0,0.0,280.0,0.0,0.0,0.0,449600.0,0.0,0.0,0.0,0.0,123010.0,3610.0,0.0,26210.0,0.0,22730.0,4230.0,92760.0,0.0,108610.0,972220.0,86530.0,349680.0,0.0,0.0,826330.0,4424170.0,0.0,0.0,604320.0,0.0,2294840.0,930.0,0.0
80047,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,18340.0,0.0,16590.0,26210.0,0.0,26670.0,19540.0,54580.0,0.0,72610.0,711820.0,104800.0,651870.0,0.0,0.0,771690.0,4048540.0,0.0,0.0,612190.0,11610.0,2286500.0,190.0,160.0
80055,2011,0.0,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,2000.0,0.0,30030.0,0.0,17650.0,0.0,88720.0,0.0,11640.0,460580.0,10000.0,143930.0,0.0,0.0,75970.0,1116950.0,0.0,0.0,168080.0,19270.0,955710.0,30420.0,0.0
80055,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20980.0,0.0,23930.0,0.0,0.0,0.0,59270.0,0.0,6640.0,333270.0,0.0,16840.0,0.0,0.0,84470.0,1522860.0,0.0,0.0,225960.0,0.0,1233690.0,1600.0,0.0
80055,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16510.0,0.0,20320.0,0.0,0.0,0.0,161060.0,0.0,47800.0,774580.0,0.0,15730.0,0.0,0.0,63220.0,1301770.0,0.0,0.0,287860.0,0.0,1388180.0,0.0,0.0
80063,2011,0.0,0.0,0.0,69760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57430.0,0.0,0.0,0.0,32770.0,0.0,118110.0,1340900.0,0.0,279870.0,0.0,0.0,431990.0,4750430.0,0.0,300.0,1068440.0,0.0,2265230.0,0.0,0.0
80063,2012,0.0,0.0,0.0,78440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64050.0,0.0,0.0,0.0,50050.0,0.0,94730.0,1261140.0,0.0,301570.0,0.0,0.0,406690.0,7447280.0,0.0,0.0,994120.0,0.0,2826440.0,0.0,0.0
80063,2013,0.0,0.0,0.0,415900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22720.0,0.0,79740.0,0.0,33950.0,20000.0,197980.0,0.0,71060.0,1699150.0,0.0,941420.0,0.0,0.0,716540.0,7141910.0,0.0,0.0,1080000.0,0.0,2839530.0,146100.0,3570.0
80071,2011,40000.0,0.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5220.0,8880.0,0.0,13650.0,0.0,41410.0,3060.0,211090.0,0.0,75400.0,1254420.0,111970.0,334250.0,0.0,0.0,214930.0,3629520.0,0.0,190.0,600480.0,66860.0,1476150.0,72890.0,390.0
80071,2012,260000.0,0.0,0.0,56280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75140.0,0.0,30830.0,0.0,54740.0,4220.0,187500.0,0.0,68140.0,1122640.0,104960.0,286780.0,0.0,0.0,212330.0,5071120.0,0.0,10.0,611680.0,4690.0,1924380.0,101520.0,390.0
80071,2013,0.0,0.0,0.0,1820.0,0.0,170.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.0,68440.0,0.0,34610.0,0.0,48090.0,5510.0,349180.0,0.0,94920.0,1474050.0,120850.0,341990.0,0.0,0.0,127850.0,4670600.0,0.0,20.0,853970.0,900.0,1899230.0,44990.0,400.0
80080,2011,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,218350.0,0.0,18740.0,0.0,22200.0,560.0,150860.0,0.0,29600.0,378930.0,0.0,261360.0,0.0,0.0,112330.0,1487570.0,0.0,-9670.0,317350.0,0.0,930570.0,12760.0,50.0
80080,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8210.0,111930.0,0.0,19230.0,0.0,33180.0,0.0,143490.0,0.0,23630.0,330770.0,0.0,83620.0,0.0,0.0,105740.0,2175240.0,0.0,0.0,252180.0,0.0,1982720.0,6340.0,50.0
80080,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16110.0,2840.0,0.0,23750.0,0.0,27270.0,0.0,201370.0,0.0,61360.0,307550.0,0.0,178190.0,0.0,0.0,96820.0,1838910.0,0.0,130.0,339290.0,0.0,1788340.0,14220.0,1660.0
80098,2011,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,62860.0,0.0,0.0,28300.0,0.0,3640.0,840.0,31160.0,0.0,28390.0,352610.0,98150.0,110320.0,0.0,0.0,58460.0,884470.0,0.0,0.0,233930.0,0.0,1534100.0,6840.0,0.0
80098,2012,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43840.0,0.0,0.0,30830.0,3000.0,11620.0,9860.0,13070.0,0.0,19580.0,267330.0,130830.0,139120.0,0.0,0.0,71620.0,1287540.0,0.0,0.0,282790.0,2180.0,2051830.0,1840.0,0.0
80098,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29310.0,420.0,0.0,36360.0,0.0,20.0,600.0,73840.0,0.0,24610.0,287880.0,119850.0,110780.0,0.0,0.0,45240.0,1215410.0,0.0,0.0,268590.0,41380.0,2171720.0,490.0,0.0
80101,2011,0.0,0.0,0.0,1090.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160530.0,0.0,15270.0,0.0,20100.0,5810.0,53110.0,0.0,39300.0,630080.0,0.0,220110.0,0.0,0.0,499290.0,1280240.0,0.0,0.0,251350.0,0.0,966810.0,466680.0,200.0
80101,2012,0.0,0.0,0.0,1240.0,0.0,1360.0,0.0,15090.0,0.0,0.0,0.0,0.0,0.0,163650.0,0.0,17900.0,0.0,10300.0,3510.0,79940.0,0.0,44980.0,661140.0,0.0,165410.0,0.0,0.0,606020.0,1889240.0,0.0,0.0,255360.0,0.0,1021680.0,399610.0,230.0
80101,2013,0.0,0.0,0.0,1080.0,0.0,830.0,0.0,18590.0,0.0,0.0,0.0,0.0,0.0,20820.0,0.0,17810.0,9090.0,15900.0,7490.0,111930.0,0.0,70180.0,345560.0,0.0,142530.0,0.0,0.0,416650.0,1784170.0,0.0,0.0,298660.0,0.0,1006590.0,297180.0,180.0
80110,2011,206260.0,0.0,0.0,48930.0,0.0,35020.0,0.0,512710.0,0.0,0.0,0.0,0.0,9240.0,63460.0,0.0,65980.0,990.0,58530.0,8740.0,95650.0,0.0,48440.0,651260.0,0.0,614650.0,0.0,0.0,194620.0,2775770.0,0.0,0.0,771510.0,0.0,2075570.0,15910.0,31970.0
80110,2012,0.0,0.0,0.0,51600.0,0.0,35690.0,0.0,8880.0,0.0,0.0,0.0,0.0,0.0,80850.0,0.0,61530.0,0.0,76070.0,4820.0,267260.0,0.0,66520.0,850440.0,0.0,619780.0,0.0,0.0,362930.0,4382380.0,0.0,0.0,1014630.0,0.0,2196690.0,37300.0,25600.0
80110,2013,0.0,0.0,0.0,48980.0,0.0,30550.0,0.0,457150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59380.0,0.0,61740.0,3410.0,290240.0,0.0,163810.0,1732720.0,0.0,605560.0,0.0,0.0,262340.0,4120980.0,0.0,0.0,965920.0,0.0,2266740.0,3940.0,15770.0
80128,2011,1544950.0,0.0,0.0,92540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110960.0,700.0,0.0,0.0,26980.0,0.0,272670.0,946220.0,0.0,755150.0,0.0,0.0,559850.0,7781550.0,0.0,2150.0,1739680.0,0.0,2083290.0,104330.0,0.0
80128,2012,380180.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5820.0,0.0,127890.0,0.0,0.0,38190.0,1121560.0,0.0,260650.0,1690650.0,0.0,614690.0,0.0,0.0,709170.0,11177020.0,0.0,30.0,1465540.0,0.0,2027670.0,0.0,0.0
80128,2013,1174640.0,0.0,0.0,490.0,0.0,0.0,0.0,680.0,1730.0,0.0,0.0,0.0,0.0,170550.0,0.0,125020.0,740.0,58040.0,33740.0,138410.0,0.0,201340.0,1542950.0,16530.0,1286270.0,0.0,0.0,767940.0,10303320.0,0.0,10.0,1754410.0,8130.0,2466660.0,76280.0,109320.0
80136,2011,76020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14770.0,0.0,13150.0,1120.0,81420.0,0.0,72930.0,172240.0,51520.0,176740.0,0.0,0.0,214600.0,1467390.0,0.0,0.0,274180.0,0.0,1631480.0,1190.0,6380.0
80136,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52490.0,0.0,31610.0,0.0,20410.0,0.0,84760.0,0.0,44610.0,634150.0,69110.0,161940.0,0.0,0.0,210100.0,2390980.0,0.0,0.0,356230.0,0.0,2291600.0,4330.0,12270.0
80136,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70140.0,0.0,30300.0,0.0,22370.0,3270.0,33700.0,0.0,99400.0,481760.0,67610.0,132090.0,0.0,0.0,147490.0,2515330.0,0.0,0.0,439190.0,0.0,2232530.0,3880.0,1760.0
80144,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23780.0,8890.0,0.0,0.0,980.0,0.0,12490.0,921340.0,0.0,34290.0,0.0,0.0,96580.0,1139300.0,0.0,0.0,258750.0,0.0,2718300.0,0.0,0.0
80144,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23330.0,0.0,0.0,0.0,49260.0,0.0,12370.0,1137510.0,0.0,37870.0,0.0,0.0,116790.0,1866190.0,0.0,0.0,479330.0,0.0,3036830.0,50000.0,0.0
80144,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26790.0,2780.0,0.0,0.0,303030.0,0.0,21680.0,655000.0,0.0,290120.0,0.0,0.0,93800.0,1738320.0,0.0,0.0,500460.0,0.0,2706020.0,40000.0,0.0
80152,2011,361050.0,0.0,0.0,16190.0,0.0,51140.0,20740.0,0.0,0.0,0.0,0.0,0.0,26480.0,278990.0,0.0,209730.0,1110.0,553090.0,17160.0,938610.0,0.0,374870.0,4482310.0,309660.0,4010520.0,0.0,0.0,1666680.0,13310430.0,0.0,150.0,3123040.0,836770.0,4675040.0,205160.0,77570.0
80152,2012,718780.0,0.0,0.0,7020.0,0.0,53580.0,12210.0,598990.0,1130.0,0.0,0.0,0.0,0.0,478630.0,0.0,211910.0,3430.0,268650.0,15340.0,485330.0,0.0,287000.0,4809550.0,0.0,3184810.0,0.0,0.0,1808750.0,20082240.0,240.0,160.0,3124690.0,710370.0,4585810.0,152030.0,12940.0
80152,2013,0.0,0.0,0.0,550.0,0.0,8600.0,29110.0,88530.0,0.0,0.0,0.0,0.0,0.0,66870.0,0.0,202380.0,3020.0,153940.0,12150.0,852760.0,0.0,390480.0,4955380.0,0.0,2601000.0,0.0,0.0,1309650.0,19142060.0,0.0,20.0,3213670.0,0.0,3868090.0,188010.0,0.0
80179,2011,0.0,0.0,0.0,0.0,0.0,44110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63880.0,0.0,54310.0,0.0,474530.0,0.0,296510.0,1010010.0,132730.0,2621940.0,0.0,0.0,377760.0,4094250.0,0.0,0.0,1876390.0,0.0,2665120.0,4160.0,27590.0
80179,2012,0.0,0.0,0.0,0.0,0.0,45620.0,0.0,181680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79470.0,0.0,76660.0,0.0,408020.0,0.0,362370.0,1369560.0,151530.0,1648930.0,0.0,0.0,295900.0,6227780.0,0.0,0.0,1605050.0,0.0,3099600.0,6030.0,23160.0
80179,2013,0.0,0.0,0.0,0.0,0.0,40810.0,0.0,323280.0,0.0,0.0,0.0,0.0,0.0,34860.0,0.0,79390.0,0.0,67050.0,0.0,573650.0,0.0,354420.0,1667280.0,2800.0,974150.0,0.0,0.0,311740.0,6146780.0,0.0,90.0,1643960.0,0.0,2154470.0,23160.0,15780.0
80187,2011,90000.0,0.0,0.0,8130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,0.0,16300.0,0.0,11900.0,41440.0,20050.0,54850.0,12040.0,330460.0,39820.0,517550.0,0.0,260.0,92450.0,614740.0,0.0,4320.0,300320.0,190.0,972180.0,1030.0,0.0
80187,2012,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,115160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20790.0,0.0,8110.0,35640.0,30470.0,5420.0,7450.0,238910.0,0.0,391850.0,0.0,0.0,66460.0,977930.0,0.0,0.0,237620.0,0.0,2049310.0,1290.0,108000.0
80187,2013,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17870.0,0.0,21550.0,0.0,8870.0,7610.0,21900.0,0.0,23150.0,374080.0,0.0,131080.0,0.0,0.0,45180.0,989840.0,0.0,80.0,301410.0,0.0,1467700.0,1900.0,241390.0
80195,2011,473320.0,0.0,0.0,26600.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,76980.0,73880.0,0.0,27800.0,0.0,42830.0,410.0,371620.0,0.0,32650.0,3350670.0,25800.0,286480.0,0.0,0.0,314990.0,2414780.0,0.0,310.0,480210.0,37890.0,1455830.0,196450.0,0.0
80195,2012,0.0,0.0,0.0,22800.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,589640.0,292900.0,0.0,36930.0,0.0,50760.0,1050.0,373160.0,0.0,28330.0,3733700.0,0.0,383370.0,0.0,0.0,290010.0,3409260.0,0.0,0.0,577820.0,1000.0,1351150.0,252440.0,161860.0
80195,2013,0.0,0.0,0.0,6010.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,142270.0,27880.0,0.0,34980.0,0.0,57000.0,0.0,486340.0,0.0,46860.0,3396950.0,0.0,176060.0,0.0,0.0,242420.0,2776220.0,0.0,0.0,595740.0,0.0,1277690.0,105220.0,863260.0
80209,2011,0.0,0.0,0.0,45570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285330.0,0.0,109740.0,0.0,24360.0,0.0,154870.0,0.0,69910.0,5435850.0,0.0,559340.0,0.0,0.0,322930.0,5885590.0,0.0,920.0,1552510.0,0.0,2693560.0,275150.0,0.0
80209,2012,0.0,0.0,0.0,44990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413860.0,0.0,102640.0,0.0,6290.0,0.0,218720.0,0.0,78450.0,5819950.0,0.0,579440.0,0.0,0.0,277080.0,9092180.0,0.0,20.0,1741440.0,0.0,2884310.0,147400.0,0.0
80209,2013,0.0,0.0,0.0,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139570.0,0.0,105680.0,2410.0,0.0,0.0,80330.0,0.0,262890.0,4531180.0,0.0,838780.0,0.0,0.0,384190.0,8293530.0,0.0,1460.0,1718130.0,0.0,2916920.0,170950.0,3300.0
80217,2011,706030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14270.0,0.0,0.0,14120.0,700.0,2970.0,0.0,136660.0,0.0,58500.0,336150.0,96890.0,165810.0,0.0,0.0,168780.0,1302760.0,0.0,110.0,267480.0,2160.0,1860890.0,43180.0,5370.0
80217,2012,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,6960.0,0.0,0.0,0.0,0.0,114820.0,6650.0,0.0,17570.0,0.0,1970.0,1010.0,179230.0,0.0,44190.0,794360.0,81700.0,226900.0,0.0,0.0,184900.0,1942610.0,0.0,0.0,448340.0,0.0,2533080.0,23010.0,1023310.0
80217,2013,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,24030.0,200.0,0.0,23150.0,0.0,0.0,16100.0,175630.0,0.0,46190.0,416260.0,0.0,121890.0,0.0,0.0,187890.0,2177480.0,0.0,20.0,565550.0,2220.0,2649670.0,10850.0,0.0
80225,2011,0.0,0.0,0.0,157870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14650.0,0.0,0.0,27010.0,2580.0,14000.0,4260.0,38940.0,0.0,89000.0,1025420.0,78080.0,388900.0,0.0,0.0,298320.0,2636460.0,0.0,10.0,601180.0,0.0,1941500.0,17320.0,8570.0
80225,2012,0.0,0.0,0.0,108400.0,0.0,0.0,0.0,164780.0,1110.0,0.0,0.0,0.0,16470.0,0.0,0.0,29840.0,4990.0,8840.0,4770.0,250380.0,0.0,78900.0,1127160.0,70850.0,316450.0,0.0,0.0,333880.0,3834560.0,0.0,0.0,595860.0,0.0,2329820.0,30340.0,0.0
80225,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28190.0,0.0,27230.0,4030.0,133190.0,0.0,56700.0,1238180.0,0.0,338650.0,0.0,0.0,290800.0,3587330.0,0.0,10.0,733690.0,0.0,2698320.0,17790.0,0.0
